pdf,page,index,source,side_pt,native_width,native_height,trimmed,detector_score,texture,x0,y0,x1,y1
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,209,0,contour,193.4,800,800,False,0.5,0.1883,200.6,88.03,394.0,280.45
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,262,0,contour,189.8,800,800,False,0.5,0.2101,202.24,89.01,392.04,278.48
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,314,0,contour,193.07,800,800,False,0.5,0.2415,200.6,87.37,393.67,280.45
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,366,0,contour,193.4,800,800,False,0.5,0.1173,200.6,88.68,394.0,281.1
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,470,0,contour,193.4,800,800,False,0.5,0.1865,200.6,88.03,394.0,281.1
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,522,0,contour,191.76,800,800,False,0.5,0.2856,201.91,88.03,392.69,279.79
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,574,0,contour,193.07,800,800,False,0.5,0.1553,200.93,88.03,394.0,280.45
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,574,1,contour,189.8,800,800,False,0.5,0.2555,202.56,529.8,392.36,716.0
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,626,0,contour,194.71,800,800,False,0.5,0.205,200.6,86.39,394.0,281.1
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,626,1,contour,193.07,800,800,False,0.5,0.1828,200.93,497.08,394.0,688.84
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,679,0,contour,193.4,800,800,False,0.5,0.2345,200.6,87.05,394.0,280.45
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,731,0,contour,193.73,800,800,False,0.5,0.2139,200.6,87.37,394.0,281.1
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,783,0,contour,193.4,800,800,False,0.5,0.245,200.6,87.37,394.0,280.45
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,939,0,contour,189.47,800,800,False,0.5,0.425,202.56,89.66,392.04,278.48
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,939,1,contour,193.07,800,800,False,0.5,0.368,200.93,543.55,394.0,735.97
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,991,0,contour,193.4,800,800,False,0.5,0.2897,200.6,87.05,394.0,280.45
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,1043,0,contour,194.05,800,800,False,0.5,0.1657,199.94,87.37,394.0,280.77
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,1043,1,contour,193.73,800,800,False,0.5,0.1622,200.93,527.19,394.65,716.99
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,1096,0,contour,193.73,800,800,False,0.5,0.1582,200.6,87.37,393.67,281.1
400 Quebra-cabeças de Estratégia de Xadrez_Martin_Kravtsiv_hq.pdf,1148,0,contour,190.78,800,800,False,0.5,0.4319,202.56,88.36,392.69,279.14
A Matter of Endgame Technique – Jacob Aagaard.pdf,37,0,contour,122.4,800,800,False,0.5,0.6914,88.36,138.11,210.43,260.5
A Matter of Endgame Technique – Jacob Aagaard.pdf,37,1,contour,122.07,800,800,False,0.5,0.7057,88.36,401.56,210.43,523.63
A Matter of Endgame Technique – Jacob Aagaard.pdf,37,2,contour,146.94,800,800,False,0.5,0.611,277.2,297.49,424.14,444.43
A Matter of Endgame Technique – Jacob Aagaard.pdf,73,0,contour,146.94,800,800,False,0.5,0.6752,75.6,65.45,222.54,212.4
A Matter of Endgame Technique – Jacob Aagaard.pdf,73,1,contour,146.94,800,800,False,0.5,0.578,76.58,478.47,223.52,625.08
A Matter of Endgame Technique – Jacob Aagaard.pdf,73,2,contour,146.94,800,800,False,0.5,0.5851,277.52,355.74,424.47,502.68
A Matter of Endgame Technique – Jacob Aagaard.pdf,109,0,contour,122.4,800,800,False,0.5,0.672,88.69,402.54,210.76,524.94
A Matter of Endgame Technique – Jacob Aagaard.pdf,109,1,contour,146.62,800,800,False,0.5,0.6562,277.52,166.25,424.14,312.87
A Matter of Endgame Technique – Jacob Aagaard.pdf,109,2,contour,122.4,800,800,False,0.5,0.6922,289.3,444.1,411.38,566.5
A Matter of Endgame Technique – Jacob Aagaard.pdf,145,0,contour,144.65,800,800,False,0.5,0.6703,78.22,115.53,222.21,260.18
