pdf,page,index,source,side_pt,native_width,native_height,trimmed,detector_score,texture,x0,y0,x1,y1
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",30,0,contour,149.5,800,800,False,0.5,0.9847,104.68,154.07,253.52,303.57
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",30,1,contour,150.15,800,800,False,0.5,0.9739,104.68,591.11,254.83,740.28
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",32,0,contour,146.55,800,800,False,0.5,0.9128,108.93,140.66,255.48,287.21
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",35,0,contour,149.82,800,800,False,0.5,1.0,81.78,604.2,231.6,754.02
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",37,0,contour,147.21,800,800,False,0.5,0.9795,80.47,483.16,227.68,630.37
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",39,0,contour,150.15,800,800,False,0.5,0.9545,80.47,454.05,230.62,604.2
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",39,1,contour,150.15,800,800,False,0.5,1.0,317.64,600.6,466.8,750.75
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",41,0,contour,149.82,800,800,False,0.5,0.9093,88.32,221.46,237.82,371.28
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",41,1,contour,146.55,800,800,False,0.5,0.9375,88.0,599.94,234.22,746.49
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",44,0,contour,146.55,800,800,False,0.5,0.9311,332.03,263.99,478.58,410.54
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",46,0,contour,150.48,800,800,False,0.5,0.9809,100.1,137.39,250.25,287.87
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",46,1,contour,150.48,800,800,False,0.5,1.0,337.92,586.53,487.09,737.01
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",48,0,contour,146.88,800,800,False,0.5,0.9659,102.72,411.52,249.59,558.4
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",48,1,contour,147.86,800,800,False,0.5,1.0,340.21,531.57,487.41,679.43
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",50,0,contour,146.22,800,800,False,0.5,1.0,100.1,122.02,246.32,267.91
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",53,0,contour,150.15,800,800,False,0.5,1.0,85.71,132.48,235.86,281.33
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",55,0,contour,146.88,800,800,False,0.5,0.9489,81.78,428.86,228.33,575.74
"Euwe, Kramer - Das Mittelspiel Band 7 (1958).pdf",55,1,contour,149.17,800,800,False,0.5,0.8543,317.96,487.74,467.13,636.91
GALLAGHER - Winning With the King's Gambit.pdf,5,0,embedded,302.44,832,736,False,0.4717,0.2323,23.84,103.83,326.27,371.48
GALLAGHER - Winning With the King's Gambit.pdf,7,0,contour,121.07,800,800,False,0.5,0.6692,109.29,192.41,229.05,313.48
GALLAGHER - Winning With the King's Gambit.pdf,9,0,contour,119.73,800,800,False,0.5,0.7722,26.17,210.34,145.9,329.75
GALLAGHER - Winning With the King's Gambit.pdf,9,1,contour,120.38,800,800,False,0.5,0.7098,184.17,400.08,304.56,520.46
GALLAGHER - Winning With the King's Gambit.pdf,16,0,contour,119.75,800,800,False,0.5,0.5308,58.24,396.88,176.68,516.64
GALLAGHER - Winning With the King's Gambit.pdf,24,0,contour,122.66,800,800,False,0.5,0.7612,222.42,181.86,343.76,304.51
GALLAGHER - Winning With the King's Gambit.pdf,32,0,contour,116.79,800,800,False,0.5,0.8235,218.86,133.48,334.34,250.27
GALLAGHER - Winning With the King's Gambit.pdf,39,0,contour,120.08,800,800,False,0.5,0.5652,40.24,139.06,160.0,259.14
GALLAGHER - Winning With the King's Gambit.pdf,47,0,contour,122.67,800,800,False,0.5,0.4794,39.91,303.24,161.6,425.91
GALLAGHER - Winning With the King's Gambit.pdf,55,0,contour,120.39,800,800,False,0.5,0.5744,49.4,89.64,169.79,209.7
GALLAGHER - Winning With the King's Gambit.pdf,55,1,contour,120.72,800,800,False,0.5,0.6134,207.41,292.47,328.13,413.19
GALLAGHER - Winning With the King's Gambit.pdf,62,0,contour,122.66,800,800,False,0.5,0.5923,211.63,61.82,332.66,184.49
GALLAGHER - Winning With the King's Gambit.pdf,70,0,contour,122.68,800,800,False,0.5,0.765,48.09,55.62,170.45,178.3
GALLAGHER - Winning With the King's Gambit.pdf,70,1,contour,121.05,800,800,False,0.5,0.7422,206.44,415.81,327.48,536.54
GALLAGHER - Winning With the King's Gambit.pdf,78,0,contour,123.36,800,800,False,0.5,0.7071,39.92,183.89,162.3,307.25
GALLAGHER - Winning With the King's Gambit.pdf,85,0,contour,118.44,800,800,False,0.5,0.8927,26.83,135.45,143.63,253.89
GALLAGHER - Winning With the King's Gambit.pdf,85,1,contour,117.79,800,800,False,0.5,0.9211,186.49,424.35,302.97,542.14
GALLAGHER - Winning With the King's Gambit.pdf,93,0,contour,118.1,800,800,False,0.5,0.7491,36.97,169.46,154.09,287.57
GALLAGHER - Winning With the King's Gambit.pdf,93,1,contour,122.68,800,800,False,0.5,0.6584,194.98,311.78,316.03,434.46
GALLAGHER - Winning With the King's Gambit.pdf,101,0,contour,123.66,800,800,False,0.5,0.7119,45.47,362.16,167.17,485.82
GALLAGHER - Winning With the King's Gambit.pdf,109,0,contour,120.39,800,800,False,0.5,0.7575,45.15,205.78,163.9,326.17
GALLAGHER - Winning With the King's Gambit.pdf,116,0,contour,120.37,800,800,False,0.5,0.7567,58.55,255.12,178.91,375.49
GALLAGHER - Winning With the King's Gambit.pdf,124,0,contour,120.37,800,800,False,0.5,0.6879,219.14,261.66,339.51,381.7
GALLAGHER - Winning With the King's Gambit.pdf,132,0,contour,122.0,800,800,False,0.5,0.549,226.01,58.22,347.03,180.22
GALLAGHER - Winning With the King's Gambit.pdf,139,0,contour,123.66,800,800,False,0.5,0.639,40.89,349.72,162.59,473.39
GALLAGHER - Winning With the King's Gambit.pdf,147,0,contour,120.72,800,800,False,0.5,0.7837,44.49,242.09,162.92,362.81
GALLAGHER - Winning With the King's Gambit.pdf,155,0,contour,120.72,800,800,False,0.5,0.6438,206.76,122.03,326.5,242.75
GALLAGHER - Winning With the King's Gambit.pdf,162,0,contour,123.64,800,800,False,0.5,0.5889,63.13,433.06,185.45,556.69
GALLAGHER - Winning With the King's Gambit.pdf,170,0,embedded,124.86,317,344,True,0.7126,0.7233,220.92,56.97,336.18,181.82
GALLAGHER - Winning With the King's Gambit.pdf,178,0,embedded,129.94,290,326,True,0.6567,0.8002,66.9,225.7,182.59,355.64
GALLAGHER - Winning With the King's Gambit.pdf,185,0,contour,121.7,800,800,False,0.5,0.7162,53.65,432.82,174.04,554.52
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",13,0,contour,112.23,800,800,False,0.5,0.9536,61.84,103.39,173.74,215.62
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",13,1,contour,117.14,800,800,False,0.5,0.6884,59.55,265.03,176.03,382.17
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",13,2,contour,116.81,800,800,False,0.5,0.6408,59.88,429.61,176.36,546.42
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",13,3,contour,111.57,800,800,False,0.5,0.8071,219.88,103.72,331.45,215.3
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",13,4,contour,117.14,800,800,False,0.5,0.7612,217.59,264.7,333.74,381.84
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",13,5,contour,112.56,800,800,False,0.5,0.7981,219.88,430.92,332.43,543.48
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",24,0,contour,116.47,800,800,False,0.5,0.7159,49.07,100.11,165.54,216.58
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",24,1,contour,116.14,800,800,False,0.5,0.7893,48.75,261.4,164.89,377.54
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",24,2,contour,116.8,800,800,False,0.5,0.656,48.75,425.96,164.89,542.76
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",24,3,contour,113.52,800,800,False,0.5,0.7497,208.73,101.09,320.94,214.62
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",24,4,contour,116.47,800,800,False,0.5,0.7669,206.76,261.07,322.91,377.54
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",24,5,contour,117.12,800,800,False,0.5,0.6423,206.76,425.31,322.58,542.43
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",36,0,contour,112.87,800,800,False,0.5,0.8332,58.89,105.35,170.78,218.22
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",36,1,contour,112.87,800,800,False,0.5,0.8709,57.91,266.63,169.8,379.5
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",36,2,contour,117.12,800,800,False,0.5,0.6912,55.62,429.23,172.09,546.36
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",36,3,contour,112.22,800,800,False,0.5,0.9266,216.58,106.33,328.47,218.54
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",36,4,contour,117.12,800,800,False,0.5,0.6996,213.64,265.0,330.43,382.12
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",36,5,contour,112.22,800,800,False,0.5,0.9199,216.25,431.85,327.49,544.07
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",47,0,contour,112.57,800,800,False,0.5,0.9715,60.54,100.46,172.46,213.04
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",47,1,contour,116.83,800,800,False,0.5,0.7046,57.6,263.1,174.09,379.93
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",47,2,contour,112.57,800,800,False,0.5,0.9933,59.89,426.73,171.48,539.3
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",47,3,contour,111.92,800,800,False,0.5,0.8624,217.95,101.12,329.54,213.04
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",47,4,contour,116.83,800,800,False,0.5,0.6987,215.65,263.1,331.83,379.93
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",47,5,contour,112.9,800,800,False,0.5,0.9703,217.62,426.73,329.21,539.63
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",59,0,contour,116.5,800,800,False,0.5,0.6387,132.21,114.86,248.38,231.36
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",70,0,contour,112.22,800,800,False,0.5,0.8684,60.85,103.38,172.74,215.6
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",70,1,contour,112.22,800,800,False,0.5,0.9333,60.2,266.96,171.76,379.18
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",70,2,contour,116.47,800,800,False,0.5,0.745,57.91,428.91,174.38,545.37
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",70,3,contour,116.47,800,800,False,0.5,0.6905,216.58,101.09,332.72,217.56
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",70,4,contour,112.22,800,800,False,0.5,0.8865,218.54,266.96,330.1,379.18
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",70,5,contour,112.87,800,800,False,0.5,0.9222,218.22,430.54,329.78,543.41
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",82,0,contour,113.2,800,800,False,0.5,0.8382,51.04,103.71,163.58,216.91
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",82,1,contour,113.52,800,800,False,0.5,0.8278,51.69,267.94,164.23,381.47
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",82,2,contour,117.45,800,800,False,0.5,0.6514,50.71,430.87,167.18,548.32
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",82,3,contour,117.45,800,800,False,0.5,0.7214,207.09,100.77,323.56,218.22
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",82,4,contour,112.87,800,800,False,0.5,0.8369,209.71,267.29,321.92,380.16
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",82,5,contour,117.45,800,800,False,0.5,0.6595,208.4,430.21,324.87,547.66
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",93,0,contour,117.48,800,800,False,0.5,0.6899,55.3,96.21,171.48,213.69
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",93,1,contour,117.81,800,800,False,0.5,0.6944,55.63,260.49,172.13,378.3
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",93,2,contour,117.48,800,800,False,0.5,0.7379,56.29,425.09,173.11,542.57
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",93,3,contour,116.17,800,800,False,0.5,0.7442,213.36,96.54,329.21,212.71
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",93,4,contour,112.9,800,800,False,0.5,0.8984,215.65,262.12,327.57,375.02
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",93,5,contour,113.23,800,800,False,0.5,0.8611,216.31,426.07,328.55,539.3
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",105,0,contour,112.25,800,800,False,0.5,0.8803,133.84,223.84,245.43,336.08
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",117,0,contour,116.5,800,800,False,0.5,0.8086,54.0,99.81,170.49,216.31
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",117,1,contour,112.57,800,800,False,0.5,0.9213,55.3,262.45,167.22,375.02
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",117,2,contour,116.83,800,800,False,0.5,0.6896,52.36,424.76,169.19,541.59
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",117,3,contour,116.83,800,800,False,0.5,0.704,211.73,100.14,328.23,216.96
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",117,4,contour,111.26,800,800,False,0.5,0.8473,213.69,263.76,324.63,375.02
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",117,5,contour,112.9,800,800,False,0.5,0.8942,212.38,426.4,324.63,539.3
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",128,0,contour,112.54,800,800,False,0.5,0.8668,54.64,107.64,166.2,220.18
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",128,1,contour,112.22,800,800,False,0.5,0.8423,54.31,268.6,165.87,380.81
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",128,2,contour,116.8,800,800,False,0.5,0.6548,52.02,430.54,168.16,547.34
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",128,3,contour,116.47,800,800,False,0.5,0.7366,210.04,105.35,325.85,221.81
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",128,4,contour,116.47,800,800,False,0.5,0.6857,209.71,266.31,325.85,382.78
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",128,5,contour,116.8,800,800,False,0.5,0.7485,209.71,430.87,325.85,547.66
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",140,0,contour,112.22,800,800,False,0.5,0.7631,51.36,101.42,163.58,213.64
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",140,1,contour,112.54,800,800,False,0.5,0.8584,51.69,262.71,163.25,375.25
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",140,2,contour,117.12,800,800,False,0.5,0.6826,49.73,424.33,166.2,541.45
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",140,3,contour,116.8,800,800,False,0.5,0.7163,206.44,99.13,322.58,215.93
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",140,4,contour,117.12,800,800,False,0.5,0.7332,206.76,259.76,322.91,376.89
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",140,5,contour,113.2,800,800,False,0.5,0.8683,209.71,425.31,321.27,538.5
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",151,0,contour,112.25,800,800,False,0.5,0.8709,55.63,99.48,167.55,211.73
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",151,1,contour,116.83,800,800,False,0.5,0.6496,53.34,258.85,169.51,375.68
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",151,2,contour,116.83,800,800,False,0.5,0.6677,53.67,423.46,169.84,540.28
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",151,3,contour,116.5,800,800,False,0.5,0.6536,211.4,97.52,327.57,214.02
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",151,4,contour,116.83,800,800,False,0.5,0.6703,211.4,258.52,327.57,375.35
"Gaprindashvili, Paata - Imagination in Chess. How To Think Creatively And Avoid Foolish Mistakes (Bastford, 2005) 2p 145p_OCR_Aprimorar_Aprimorar.pdf",151,5,contour,112.57,800,800,False,0.5,0.8457,214.02,425.09,325.61,537.66
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,13,0,contour,105.03,800,800,False,0.5,0.6338,163.93,73.95,268.3,178.98
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,13,1,contour,103.39,800,800,False,0.5,0.5866,164.91,341.27,268.3,444.33
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,24,0,contour,103.07,800,800,False,0.5,0.6423,80.82,288.59,183.56,391.65
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,30,0,contour,104.7,800,800,False,0.5,0.5693,81.14,213.99,185.19,318.69
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,30,1,contour,103.07,800,800,False,0.5,0.6237,249.32,373.33,351.74,476.4
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,36,0,contour,106.01,800,800,False,0.5,0.5238,82.78,377.58,188.47,483.6
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,36,1,contour,103.07,800,800,False,0.5,0.5941,249.65,167.52,352.72,270.26
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,36,2,contour,103.39,800,800,False,0.5,0.5621,250.63,444.66,353.7,548.05
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,41,0,contour,106.67,800,800,False,0.5,0.561,82.13,373.33,187.48,480.0
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,41,1,contour,104.05,800,800,False,0.5,0.5844,249.32,272.23,353.04,376.28
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,47,0,contour,106.67,800,800,False,0.5,0.5284,247.36,73.62,354.03,179.3
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,53,0,contour,104.05,800,800,False,0.5,0.6239,83.11,164.25,187.16,267.97
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,53,1,contour,103.07,800,800,False,0.5,0.5999,82.45,415.54,184.87,518.61
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,53,2,contour,106.67,800,800,False,0.5,0.5871,247.69,205.48,354.03,312.15
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,59,0,contour,104.05,800,800,False,0.5,0.5739,83.11,253.58,185.85,357.63
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,59,1,contour,103.72,800,800,False,0.5,0.554,247.36,416.19,350.75,519.92
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,64,0,contour,106.01,800,800,False,0.5,0.5556,84.74,413.25,190.43,519.26
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,64,1,contour,103.39,800,800,False,0.5,0.576,252.92,426.66,355.99,530.06
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,70,0,contour,102.09,800,800,False,0.5,0.6204,82.78,247.36,184.87,349.45
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,76,0,contour,105.36,800,800,False,0.5,0.5776,81.8,444.01,186.17,549.36
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,87,0,contour,105.36,800,800,False,0.5,0.5574,79.18,74.27,184.54,178.98
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,87,1,contour,103.39,800,800,False,0.5,0.5653,81.14,274.19,184.21,377.58
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,93,0,contour,107.32,800,800,False,0.5,0.5461,80.82,406.71,186.5,514.03
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,99,0,contour,106.01,800,800,False,0.5,0.555,249.32,201.88,355.01,307.89
Gunderam - Neue Eröffnungswege Ein Schach-Praktikum (1961).pdf,105,0,contour,106.01,800,800,False,0.5,0.5335,252.6,351.74,356.97,457.75
